,id,img,label,text,pred_cf_value
301,52394,./data/img/52394.png,0,i forgot what are we fighting over again?,1.1896103387698531e-05
302,14865,./data/img/14865.png,0,"terrible as hitler was, he did enjoy watching sports",0.00019559373322408646
303,54819,./data/img/54819.png,0,beauty shot of girlfriends focusing on different thoughts and ideas,3.0842704290989786e-05
304,46082,./data/img/46082.png,0,the future of the democratic party,2.5007908334373496e-05
305,73962,./data/img/73962.png,1,you should treat that the way you treat you vacuum cleaner when it stops sucking change the bag,0.00035733223194256425
306,78462,./data/img/78462.png,0,"in the last days there will be scoffers, ridiculers, deniers and mockers following after their own lusts",2.712884270295035e-05
307,49805,./data/img/49805.png,0,imagine being so disgusting there have to be laws to try to stop normal people from hating you,0.006439630873501301
308,24098,./data/img/24098.png,1,thanksgiving in china,2.67679279204458e-05
309,67435,./data/img/67435.png,1,when you ask a jewish girl for her number and she starts rolling her sleeve,5.8597521274350584e-05
310,60893,./data/img/60893.png,0,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear till all the truth there is, is gone. that is unless you stand, en masse. """,3.679097062558867e-05
311,93148,./data/img/93148.png,0,the proper way to pop a blackhead,0.009882505983114243
312,7351,./data/img/07351.png,0,"""plays uno steals all the green cards""",2.1953825125820003e-05
313,16850,./data/img/16850.png,0,okay okay okay here's my serious face do i look fuhrerious yet?,1.279235311812954e-05
314,96312,./data/img/96312.png,0,when you support your little one every step of the way,3.167425165884197e-05
315,86195,./data/img/86195.png,0,dolled up and rolling with the gang like,9.690569277154282e-05
316,84162,./data/img/84162.png,0,i could have killed all of them. but i let some of them survive so you know why i killed them,0.0006885253824293613
317,12067,./data/img/12067.png,0,pre-heat to 350 degrees,3.0704919481649995e-05
318,5938,./data/img/05938.png,1,in the muslim world all gay men are well hung,0.00374197936616838
319,43092,./data/img/43092.png,0,pretty much sums up islam,3.1387811759486794e-05
320,30148,./data/img/30148.png,1,you mean i don't have to pick it?!?,1.3835247045790311e-05
321,12045,./data/img/12045.png,0,learn to hunt. it's a valuable skill,2.9891722078900784e-05
322,92068,./data/img/92068.png,0,still better than mexican,4.1362407500855625e-05
323,73021,./data/img/73021.png,0,when mom asks where all the jews went,0.003952342551201582
324,56241,./data/img/56241.png,1,94% of them test positive for rh blood type which means they have monkey blood as a result they are born with a tail and other animal traits,5.2821047574980184e-05
325,28905,./data/img/28905.png,1,"hey, i just met you and this is crazy but here's your number.. so camping, maybe?",1.3547548405767884e-05
326,13750,./data/img/13750.png,0,wouldn't be the last time those people used the oven this way,3.7773621443193406e-05
327,6582,./data/img/06582.png,1,they are terrorists anyone who doesn't agree is an idiot,0.12281293421983719
328,75142,./data/img/75142.png,0,"you should treat that the way you treat your vacuum cleaner, when it stops sucking change the bag",0.0002958755649160594
329,56149,./data/img/56149.png,0,the original scarecrow,6.861575093353167e-05
330,41796,./data/img/41796.png,0,nein danke i'm very happy with my gas supplier,1.7550712072988972e-05
331,31570,./data/img/31570.png,1,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear till all the truth there is, is gone that is unless you stand, en masse. """,3.6160825402475893e-05
332,1726,./data/img/01726.png,1,a real man loads the dishwasher every night,2.577270606707316e-05
333,23785,./data/img/23785.png,0,hansel and gretel was a scary childrens story,3.4369095374131575e-05
334,56473,./data/img/56473.png,0,knows about you. your family your children everything,0.00010821237083291635
335,62970,./data/img/62970.png,0,if you want to know how they were treated illustration of man with four slaves chained together,2.5409492081962526e-05
336,41035,./data/img/41035.png,0,my new muslim girlfriend not much to look at,0.0011992530198767781
337,10285,./data/img/10285.png,1,you are what you eat meanwhile in africa,0.0019243638962507248
338,95604,./data/img/95604.png,1,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are",2.05738797376398e-05
339,68401,./data/img/68401.png,0,when you date an asian boy and you trynna get his family to accept you,0.000627236207947135
340,50984,./data/img/50984.png,0,a cat in a pot,3.649677091743797e-05
341,17908,./data/img/17908.png,0,making a quick 3pm snack,2.705193401197903e-05
342,42631,./data/img/42631.png,1,i believe they are like racism just shouldn't exist,0.0005469530588015914
343,61349,./data/img/61349.png,1,the proper way to pop a blackhead,0.009882505983114243
344,65093,./data/img/65093.png,0,cookie kunty seen in paris,2.101042991853319e-05
345,86357,./data/img/86357.png,0,apparently not erdogan,4.8491277993889526e-05
346,74965,./data/img/74965.png,0,some people some other people,5.5220662034116685e-05
347,75918,./data/img/75918.png,0,a picture of my great great great grand grandfather's tractors they don't make them like they used to,1.8755090422928333e-05
348,14975,./data/img/14975.png,0,hitting is a crime. it's about time people understood that,1.8261871446156874e-05
349,92317,./data/img/92317.png,0,"you either die a hero, or live long enough to become the villain",0.011950097046792507
350,19536,./data/img/19536.png,1,when your jewish friend smells a stash of coins in public,7.502494554501027e-05
351,90236,./data/img/90236.png,0,voila! fresh batch of baked goods !,2.776086148514878e-05
352,30642,./data/img/30642.png,0,rabbi sitting in synagogue chillin and doing his thing,7.569745503133163e-05
353,59206,./data/img/59206.png,0,traveling through chimney,1.7857888451544568e-05
354,19075,./data/img/19075.png,0,when you smell cake,0.00016850132669787854
355,79042,./data/img/79042.png,0,the door to the crematorium and gas chambers are closed,2.9100836400175467e-05
356,98720,./data/img/98720.png,0,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter,0.003849524073302746
357,2634,./data/img/02634.png,1,and just like that... this sandwich maker doubles as an ironing board,1.9329476344864815e-05
358,84107,./data/img/84107.png,0,i ordered a dishwasher and they sent me a sandwich maker,2.674736242624931e-05
359,7198,./data/img/07198.png,1,islam is a religion of peace stop criticizing my religion,9.422682342119515e-05
360,45702,./data/img/45702.png,1,"if she's still making noises, you didn't hit her hard enough",1.6089757991721854e-05
361,46085,./data/img/46085.png,0,city workers repair statue cover it up with black sheet,5.1264887588331476e-05
362,8451,./data/img/08451.png,0,when you ask a jewish girl for her number and she starts rolling her sleeve,5.8597521274350584e-05
363,73482,./data/img/73482.png,0,it's time we took guns away and put them out of the reach of our children,0.0001426872768206522
364,28017,./data/img/28017.png,1,say it! say it ! islam is the religion of peace,4.68110665678978e-05
365,2364,./data/img/02364.png,0,"a jewish shop owner, wears a kippah or yarmulke whilst in his shop in tehran",5.145536124473438e-05
366,42538,./data/img/42538.png,0,and at that moment everything else in the world just melted away,2.3426435291185044e-05
367,47183,./data/img/47183.png,0,taking the liberals to a whole new level,0.0017401758814230561
368,72904,./data/img/72904.png,1,terrorist trojan horse enemy of the state,0.0002740951022133231
369,90243,./data/img/90243.png,1,"best gamer ever 6 million kills, 1 death",5.267125743557699e-05
370,41382,./data/img/41382.png,0,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are",2.05738797376398e-05
371,78156,./data/img/78156.png,0,you mean i don't have to pick it?!?,1.3835247045790311e-05
372,74250,./data/img/74250.png,0,white kids kids dreaming about their first day of school,0.00016698411491233855
373,97132,./data/img/97132.png,0,in the muslim world all gay men are well hung,0.00374197936616838
374,35840,./data/img/35840.png,1,i ordered a dishwasher and they sent me a sandwich maker,2.674736242624931e-05
375,78134,./data/img/78134.png,0,in other countries in pakistan,2.461884287185967e-05
376,93620,./data/img/93620.png,1,in other countries in pakistan,2.461884287185967e-05
377,57369,./data/img/57369.png,0,lose 15 lbs with this 1 simple trick photoshop,9.601540114090312e-06
378,10362,./data/img/10362.png,1,german british danish austrian diversity. apparently we don't have it and these guys do: iraqi pakistani syrian egyptian,0.0002371983864577487
379,36058,./data/img/36058.png,0,love is love,2.5551498765707947e-05
380,9467,./data/img/09467.png,1,when mom asks where all the jews went,0.003952342551201582
381,60183,./data/img/60183.png,1,nein danke i'm very happy with my gas supplier,1.7550712072988972e-05
382,47263,./data/img/47263.png,1,pre-heat to 350 degrees,3.0704919481649995e-05
383,18726,./data/img/18726.png,0,when your bed is short and your feed stick out,0.00010255682718707249
384,50379,./data/img/50379.png,0,do you know how to turn your dishwasher into a snowblower? throw em a shovel,0.0002474724897183478
385,6352,./data/img/06352.png,0,"and then i asked mom, can we go play?",6.205161480465904e-05
386,58093,./data/img/58093.png,0,i treat them like java treats its generic parameters at run time as objects,3.32756681018509e-05
387,19508,./data/img/19508.png,1,the definition of utter disgust in plain black and white,0.0005186049384064972
388,2783,./data/img/02783.png,1,a picture of my great great great grand grandfather's tractors they don't make them like they used to,1.8755090422928333e-05
389,41728,./data/img/41728.png,0,i believe they are like racism. just shouldn't exist,0.0004241383576299995
390,51306,./data/img/51306.png,0,eat some cookies you're not yourself when you're hungry,2.361890255997423e-05
391,50241,./data/img/50241.png,1,"bitches be like no weave, no makeup, no lashes, no eyebrows",0.019280092790722847
392,49650,./data/img/49650.png,1,"and then i asked mom, what's for dinner?",3.0123115720925853e-05
393,17045,./data/img/17045.png,0,celebrating the presidential election,5.343595694284886e-05
394,89536,./data/img/89536.png,0,so many lives lost because of this man,5.542393046198413e-05
395,26187,./data/img/26187.png,1,i love my slow cooker,4.47955826530233e-05
396,74906,./data/img/74906.png,1,are you a boy or a girl i'm non binary,9.505693014943972e-05
397,28190,./data/img/28190.png,1,when finishing a race is your passion,2.428932930342853e-05
398,89642,./data/img/89642.png,1,i treat them like java treats its generic parameters at run time as objects,3.32756681018509e-05
399,59170,./data/img/59170.png,0,and just like that... this sandwich maker doubles as an ironing board,1.9329476344864815e-05
400,30927,./data/img/30927.png,0,doesnt let anything stop her have a great day,1.730348594719544e-05
401,32049,./data/img/32049.png,0,"german british danish austrian diversity. apparently we don't have it and these guys do: iraqi, pakistani, syrian, egyptian",0.00015893780800979584
402,95173,./data/img/95173.png,0,take the third reich and then the first left?,7.295687828445807e-05
403,50198,./data/img/50198.png,0,you don't need cocaine to be happy,0.0005432335310615599
404,37658,./data/img/37658.png,1,when your dishwasher is broken so you take it back to walmart to get a new one,2.105533712892793e-05
405,95613,./data/img/95613.png,1,what a weird way to spell fat and single,0.0326407253742218
406,43805,./data/img/43805.png,1,the original scarecrow,6.861575093353167e-05
407,18306,./data/img/18306.png,1,white kids kids dreaming about their first day of school,0.00016698411491233855
408,46518,./data/img/46518.png,1,"it's the goat humper, looks like a bunch of pigs just walked over your grave",0.00044350919779390097
409,18547,./data/img/18547.png,1,1st day of 4th grade sandy hook elementary school,3.815299351117574e-05
410,2518,./data/img/02518.png,0,when the dog bites you and you bite back to assert dominance,0.0012693734606727958
411,4621,./data/img/04621.png,0,you are what you eat meanwhile in africa,0.0019243638962507248
412,98543,./data/img/98543.png,1,upper downer,0.00012873100058641285
413,85621,./data/img/85621.png,0,"no, that's not his daughter... that's his wife! yet the world is silent..",3.067369107156992e-05
414,18367,./data/img/18367.png,0,i love my slow cooker,4.47955826530233e-05
415,84036,./data/img/84036.png,0,militant dressed as martyr,4.616523801814765e-05
416,86417,./data/img/86417.png,1,i could have killed all of them. but i let some of them survive so you know why i killed them,0.0006885253824293613
417,92567,./data/img/92567.png,0,pray for peace pray for wellbeing,0.0001019783376250416
418,63921,./data/img/63921.png,0,taking a photo with family,4.1845567466225475e-05
419,72864,./data/img/72864.png,1,traveling through chimney,1.7857888451544568e-05
420,30586,./data/img/30586.png,0,just can't get rid of the stain. this is why i hate beets,4.7987778089009225e-05
421,83264,./data/img/83264.png,1,randomly deciding to bake something,2.615327866806183e-05
422,93041,./data/img/93041.png,0,"""who's gonna make the sandwiches? what do we do with all these sandwiches?""",1.608084494364448e-05
423,97305,./data/img/97305.png,1,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter,0.003849524073302746
424,3568,./data/img/03568.png,0,time to play rich vs the constitution,2.0416093320818618e-05
425,7653,./data/img/07653.png,1,"in the last days there will be god hating scoffers, ridiculers, deniers and mockers following after their own lusts",0.00021472574735525995
426,26397,./data/img/26397.png,0,there are still parts of the world where people celebrate capital punishment,2.9424265449051745e-05
427,3217,./data/img/03217.png,0,"they are like sperm you get millions, but only one works",0.02931337244808674
428,40618,./data/img/40618.png,0,when your company valuation hits 1 billion,3.7359386624302715e-05
429,67208,./data/img/67208.png,0,does nike also sell stones in case they take it off?,1.631250233913306e-05
430,3798,./data/img/03798.png,0,"hey, i just met you and this is crazy but here's your number... so camping, maybe?",1.5187172721198294e-05
431,12468,./data/img/12468.png,0,say it! say it ! islam is the religion of peace,4.68110665678978e-05
432,16842,./data/img/16842.png,0,every kitchen needs a sandwich maker just like this one,1.663553121034056e-05
433,68043,./data/img/68043.png,1,plays uno steals all the green cards,2.5032868506968953e-05
434,51807,./data/img/51807.png,0,are you a boy or a girl i'm non binary,9.505693014943972e-05
435,78914,./data/img/78914.png,0,terrorist trojan horse enemy of the state,0.0002740951022133231
436,47950,./data/img/47950.png,0,"democrats ilhan omar alexandria ocasio-cortez ayanna pressley rashida tlais we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans,",0.014501466415822506
437,95487,./data/img/95487.png,0,watching vegetables grow,8.592040103394538e-05
438,49260,./data/img/49260.png,0,it's the goat humper looks like a bunch of pigs just walked over your grave,0.0006030747899785638
439,20861,./data/img/20861.png,1,pretty much sums up islam,3.1387811759486794e-05
440,38914,./data/img/38914.png,0,cotton candy is what makes the theme park wonderful,2.427131221338641e-05
441,47016,./data/img/47016.png,1,"last summer camp was so ""lit""",1.6775200492702425e-05
442,14389,./data/img/14389.png,1,"democrats we're new, bold, and we hate you! alexandria ocasio-cortez rashida tlais ilhan omar ayanna pressley we hate whites, jews, christians, conservatives, republicans",0.007406704127788544
443,35487,./data/img/35487.png,0,randomly deciding to bake something,2.615327866806183e-05
444,84150,./data/img/84150.png,0,when your jewish friend smells a stash of coins in public,7.502494554501027e-05
445,13809,./data/img/13809.png,1,doing o's with the smoke,6.736272189300507e-05
446,50261,./data/img/50261.png,1,haters will say it's photoshop,0.0031855194829404354
447,75286,./data/img/75286.png,1,look at this sandwich maker club i found on wish on clearance,1.4981752428866457e-05
448,64312,./data/img/64312.png,1,"no, that's not his daughter.. that's his wife! yet the world is silent..",3.0560226150555536e-05
449,67103,./data/img/67103.png,1,still better than mexican,4.1362407500855625e-05
450,18059,./data/img/18059.png,1,"they are like sperm you get millions, but only one works",0.02931337244808674
451,90643,./data/img/90643.png,0,she represents the new wave of democrats,7.513126183766872e-05
452,16749,./data/img/16749.png,0,broken dishwasher,0.00016308513295371085
453,37814,./data/img/37814.png,0,this is el paso shooter's father every. single. time,1.5933732356643304e-05
454,92046,./data/img/92046.png,0,they are terrorists anyone who doesn't agree is an idiot,0.12281293421983719
455,90843,./data/img/90843.png,0,"time to put the ""panic"" back in hispanic",4.39303730672691e-05
456,85237,./data/img/85237.png,0,these are all the weapons that were seized from isis,2.239762216049712e-05
457,98235,./data/img/98235.png,0,fashion forward !,6.912354729138315e-05
458,90267,./data/img/90267.png,0,i've been driving this baby for years the mileage isn't great but still gets the job done,2.448774284857791e-05
459,48296,./data/img/48296.png,1,when you date an asian boy and you trynna get his family to accept you,0.000627236207947135
460,29174,./data/img/29174.png,0,the crimes against humanity should not be swiftly forgotten,6.017243867972866e-05
461,65801,./data/img/65801.png,0,first friday prayers of the islamic holy day,2.5838486180873588e-05
462,91763,./data/img/91763.png,1,imagine being so disgusting there have to be laws to try to stop normal people from hating you,0.006439630873501301
463,94387,./data/img/94387.png,0,i'm a fan of the color black on you although the rose gold looks pretty good as well,1.812952359614428e-05
464,80947,./data/img/80947.png,1,my new muslim girlfriend not much to look at,0.0011992530198767781
465,78251,./data/img/78251.png,1,watching vegetables grow,8.592040103394538e-05
466,94738,./data/img/94738.png,0,shopping is boring. why not have some fun at the walmart parking lot?,1.53609762492124e-05
467,57823,./data/img/57823.png,0,"bitches be like no weave, no makeup, no lashes, no eyebrows & no filter. all natural",0.025549182668328285
468,32415,./data/img/32415.png,0,when finishing a race is your passion,2.428932930342853e-05
469,5316,./data/img/05316.png,0,doing o's with the smoke,6.736272189300507e-05
470,61085,./data/img/61085.png,0,upper downer,0.00012873100058641285
471,27498,./data/img/27498.png,1,who's gonna make the sandwiches? what do we do with all these sandwiches?,1.7978871255763806e-05
472,37160,./data/img/37160.png,0,"best gamer ever 6 million kills, 1 death""",3.6557659768732265e-05
473,18742,./data/img/18742.png,0,i'm proud of it! come at me!,3.6198500311002135e-05
474,19243,./data/img/19243.png,0,"surprise!! wait, where is everyone?",2.930516711785458e-05
475,54108,./data/img/54108.png,1,does nike also sell stones in case they take it off?,1.631250233913306e-05
476,93528,./data/img/93528.png,1,portable dishwasher slash sandwich maker,1.6045949450926855e-05
477,78659,./data/img/78659.png,0,what a weird way to spell fat and single,0.0326407253742218
478,67082,./data/img/67082.png,0,"""1st day of 4th grade sandy hook elementary school""",2.2234497009776533e-05
479,64125,./data/img/64125.png,0,ooof. that's gotta hurt,1.8988439478562213e-05
480,41296,./data/img/41296.png,0,94% of them test positive for rh blood type which means they have monkey blood as a result they are born with a tail and other animal traits,5.2821047574980184e-05
481,53491,./data/img/53491.png,0,and in 3 days he came back to life bringing salvation,1.644152325752657e-05
482,37692,./data/img/37692.png,0,"""islam is a religion of peace stop criticizing my religion""",3.4686676372075453e-05
483,36201,./data/img/36201.png,0,look at me bling up my prosthetic,3.81919089704752e-05
484,29054,./data/img/29054.png,1,broken dishwasher,0.00016308513295371085
485,6273,./data/img/06273.png,1,the jihad squad,9.877025877358392e-05
486,25061,./data/img/25061.png,1,this is el paso shooter's father. every. single. time,2.306745227542706e-05
487,20437,./data/img/20437.png,0,thanksgiving in china,2.67679279204458e-05
488,5439,./data/img/05439.png,0,portable dishwasher slash sandwich maker,1.6045949450926855e-05
489,34528,./data/img/34528.png,1,every kitchen needs a sandwich maker just like this one,1.663553121034056e-05
490,93541,./data/img/93541.png,0,the jihad squad,9.877025877358392e-05
491,16704,./data/img/16704.png,0,"last summer camp was so ""lit""",1.6775200492702425e-05
492,48792,./data/img/48792.png,0,leaving a trail of death and destruction,0.00030407446320168674
493,7528,./data/img/07528.png,1,the latest and greatest. a truck that comes with a dishwasher!,1.96866640180815e-05
494,1268,./data/img/01268.png,0,father and daughter bonding time is the best like and share if you agree,2.6251278541167267e-05
495,83675,./data/img/83675.png,0,i'm gonna be like phelps one day,4.81924980704207e-05
496,37198,./data/img/37198.png,0,when you're so relaxed you can feel yourself go to the next level,5.156259430805221e-05
497,48670,./data/img/48670.png,0,look at this sandwich maker club i found on wish on clearance,1.4981752428866457e-05
498,9863,./data/img/09863.png,0,diverse group of women,7.099015056155622e-05
499,97320,./data/img/97320.png,0,"""when your dishwasher is broken so you take it back to walmart to get a new one""",1.230590532941278e-05
